Feature ID	Taxon
Desu-ba9bdc2	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio_intestinalis
Rumi-24af574	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcaceae_UCG-014;g__Ruminococcaceae_UCG-014
Para-0dc98f0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;g__Parabacteroides
Buty-d25cde7	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Butyricicoccus;g__Butyricicoccus
Rumi-c5d5b67	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcaceae_NK4A214_group;g__Ruminococcaceae_NK4A214_group
Chri-c05d955	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;f__Christensenellaceae;f__Christensenellaceae
Gord-9af60bf	k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Gordonibacter;g__Gordonibacter
Fami-e36d226	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family_XIII;f__Family_XIII;f__Family_XIII
Clos-ea675d9	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_vadinBB60_group;f__Clostridiales_vadinBB60_group;f__Clostridiales_vadinBB60_group
Sutt-463c8f3	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Sutterella;g__Sutterella
Blau-67dd622	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;g__Blautia
Blau-ab3b5ef	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;g__Blautia
Rumi-70cdba2	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcaceae_UCG-014;g__Ruminococcaceae_UCG-014
Rose-b98a69f	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;g__Roseburia
Bact-82058cc	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;g__Bacteroides
Anae-6ffbec8	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus;g__Anaerotruncus
Rumi-dfb8efc	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcaceae_UCG-010;g__Ruminococcaceae_UCG-010
Subd-5f85417	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Subdoligranulum;g__Subdoligranulum
Rumi-be21411	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcaceae_UCG-010;g__Ruminococcaceae_UCG-010
Pept-a877f39	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;f__Peptococcaceae;f__Peptococcaceae
Clos-8b3591b	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_vadinBB60_group;f__Clostridiales_vadinBB60_group;f__Clostridiales_vadinBB60_group
Pept-1981e6f	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family_XI;g__Peptoniphilus;g__Peptoniphilus
Buty-8f50d7e	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Butyricimonas;g__Butyricimonas
Lach-5ae9496	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-010;g__Lachnospiraceae_UCG-010
NB1--83a9f0c	k__Bacteria;p__Tenericutes;c__Mollicutes;o__NB1-n;o__NB1-n;o__NB1-n;o__NB1-n
Rike-8933977	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenellaceae_RC9_gut_group;g__Rikenellaceae_RC9_gut_group
Acti-5012588	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;g__Actinomyces
Bact-3490d55	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;g__Bacteroides
Chri-6f5b84b	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__Christensenellaceae_R-7_group;g__Christensenellaceae_R-7_group
Buty-b7d0094	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Butyricicoccus;g__Butyricicoccus
Chri-b9a04eb	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__Christensenellaceae_R-7_group;g__Christensenellaceae_R-7_group
Chri-45fa548	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;f__Christensenellaceae;f__Christensenellaceae
Lept-5d80c13	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;g__Leptotrichia
Cand-7563166	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Candidatus_Soleaferrea;g__Candidatus_Soleaferrea
Mogi-9aca49b	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family_XIII;g__Mogibacterium;g__Mogibacterium
Bact-e4fef6f	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;g__Bacteroides
Syne-f93672b	k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Synergistes;g__Synergistes
Dial-26cd36d	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Dialister;g__Dialister
Buty-98fe797	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Butyricicoccus;g__Butyricicoccus
Rumi-e43b11c	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcaceae_NK4A214_group;g__Ruminococcaceae_NK4A214_group
Flav-848a922	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;o__Flavobacteriales;o__Flavobacteriales;o__Flavobacteriales
Gast-aff4b52	k__Bacteria;p__Cyanobacteria;c__Melainabacteria;o__Gastranaerophilales;o__Gastranaerophilales;o__Gastranaerophilales;o__Gastranaerophilales
Olse-17b77ea	k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Olsenella;g__Olsenella
Rumi-d60f593	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;f__Ruminococcaceae;f__Ruminococcaceae
Egge-516365c	k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Eggerthia;s__Eggerthia_catenaformis
Anae-f2b8b63	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerofilum;g__Anaerofilum
Fami-6020799	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family_XIII;g__Family_XIII_AD3011_group;g__Family_XIII_AD3011_group
Clos-5d0aed5	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_vadinBB60_group;f__Clostridiales_vadinBB60_group;f__Clostridiales_vadinBB60_group
Chri-788881c	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;f__Christensenellaceae;f__Christensenellaceae
Sene-c224952	k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Senegalimassilia;g__Senegalimassilia
Rumi-094ca81	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcaceae_UCG-011;g__Ruminococcaceae_UCG-011
Lact-a5a9939	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;g__Lactobacillus
Pept-310bae8	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;f__Peptostreptococcaceae;f__Peptostreptococcaceae
Haem-50bf06d	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__Haemophilus_haemolyticus
Pept-73e8d55	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;f__Peptococcaceae;f__Peptococcaceae
Lach-ffe14df	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;f__Lachnospiraceae;f__Lachnospiraceae
Moll-f2e79a7	k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mollicutes_RF9;o__Mollicutes_RF9;o__Mollicutes_RF9;o__Mollicutes_RF9
Alis-0dea252	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;g__Alistipes
Bact-249db27	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidales_S24-7_group;f__Bacteroidales_S24-7_group;f__Bacteroidales_S24-7_group
Rumi-7f34420	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium_9;g__Ruminiclostridium_9
Rumi-470ece5	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcaceae_UCG-010;g__Ruminococcaceae_UCG-010
Rumi-93932bf	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium_5;g__Ruminiclostridium_5
Clos-705bdfe	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_vadinBB60_group;f__Clostridiales_vadinBB60_group;f__Clostridiales_vadinBB60_group
Bact-0b1b8bd	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidales_S24-7_group;f__Bacteroidales_S24-7_group;f__Bacteroidales_S24-7_group
Stre-5eccdbd	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;g__Streptococcus
Prev-f3b0ab5	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotellaceae_UCG-001;g__Prevotellaceae_UCG-001
John-6f83eb2	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Johnsonella;g__Johnsonella
Gast-37e77c7	k__Bacteria;p__Cyanobacteria;c__Melainabacteria;o__Gastranaerophilales;o__Gastranaerophilales;o__Gastranaerophilales;o__Gastranaerophilales
Prev-01eca4f	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella_6;g__Prevotella_6
Rumi-d0021e5	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;f__Ruminococcaceae;f__Ruminococcaceae
Anae-fec6f19	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes;g__Anaerostipes
Rumi-717f0d6	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcaceae_UCG-014;g__Ruminococcaceae_UCG-014
Clos-54544a6	k__Bacteria;p__Firmicutes;c__Clostridia;c__Clostridia;c__Clostridia;c__Clostridia;c__Clostridia
Bact-0e377cb	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;g__Bacteroides
Alis-5a8a5d0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;g__Alistipes
Rumi-bf38741	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;f__Ruminococcaceae;f__Ruminococcaceae
Rumi-d94f532	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;f__Ruminococcaceae;f__Ruminococcaceae
Phas-2459262	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Acidaminococcaceae;g__Phascolarctobacterium;g__Phascolarctobacterium
Meth-bcf70da	k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;g__Methanobrevibacter
Phas-827707d	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Acidaminococcaceae;g__Phascolarctobacterium;g__Phascolarctobacterium
Rose-97cb47f	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;g__Roseburia
Blau-597f678	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;g__Blautia
Cori-84bbf57	k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;f__Coriobacteriaceae;f__Coriobacteriaceae
Mits-a5f1b5e	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Mitsuokella;g__Mitsuokella
Bact-428304a	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;g__Bacteroides
Buty-bb68fd4	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Butyricimonas;g__Butyricimonas
Buty-947032e	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Butyricimonas;g__Butyricimonas
Buty-7062120	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Butyricicoccus;g__Butyricicoccus
Bact-0eba97a	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;g__Bacteroides
Chri-19003a3	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__Christensenellaceae_R-7_group;g__Christensenellaceae_R-7_group
Bact-5b61240	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidales_S24-7_group;f__Bacteroidales_S24-7_group;f__Bacteroidales_S24-7_group
Buty-6aab9de	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Butyricicoccus;g__Butyricicoccus
Rhod-699a494	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;f__Rhodospirillaceae;f__Rhodospirillaceae
Pept-48f097d	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;f__Peptococcaceae;f__Peptococcaceae
Rumi-69160c2	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcaceae_UCG-014;g__Ruminococcaceae_UCG-014
Anae-b917606	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus;g__Anaerotruncus
Porp-33f182a	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;g__Porphyromonas
Rumi-12cec9f	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcaceae_UCG-010;g__Ruminococcaceae_UCG-010
Capr-42fd217	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Caproiciproducens;g__Caproiciproducens
Lach-96bf349	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;g__Lachnoclostridium
Tyzz-92ef9a3	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Tyzzerella_4;g__Tyzzerella_4
Blau-f01073f	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;g__Blautia
Pept-7f1c9ee	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;f__Peptostreptococcaceae;f__Peptostreptococcaceae
Osci-954fe05	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillibacter;g__Oscillibacter
Rose-7975a3d	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;g__Roseburia
Rumi-37a9c8e	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;f__Ruminococcaceae;f__Ruminococcaceae
Clos-18db694	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_vadinBB60_group;f__Clostridiales_vadinBB60_group;f__Clostridiales_vadinBB60_group
Veil-1cb79d5	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Veillonella;g__Veillonella
Moll-34c0c0c	k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mollicutes_RF9;o__Mollicutes_RF9;o__Mollicutes_RF9;o__Mollicutes_RF9
Faec-9c87378	k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalitalea;g__Faecalitalea
Buty-0fac9e8	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Butyricimonas;g__Butyricimonas
Bact-86f8930	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;g__Bacteroides
Chri-9edb418	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__Christensenellaceae_R-7_group;g__Christensenellaceae_R-7_group
Rumi-f7616ee	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcaceae_UCG-002;g__Ruminococcaceae_UCG-002
Lach-c841a0f	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-010;g__Lachnospiraceae_UCG-010
NB1--7b84815	k__Bacteria;p__Tenericutes;c__Mollicutes;o__NB1-n;o__NB1-n;o__NB1-n;o__NB1-n
Sene-9617362	k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Senegalimassilia;g__Senegalimassilia
Rumi-83b48ea	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcaceae_UCG-014;g__Ruminococcaceae_UCG-014
Rumi-3634b77	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium;g__Ruminiclostridium
Rumi-7aa0a53	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;f__Ruminococcaceae;f__Ruminococcaceae
Rumi-15481f9	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcaceae_NK4A214_group;g__Ruminococcaceae_NK4A214_group
Clos-a3aef09	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_vadinBB60_group;f__Clostridiales_vadinBB60_group;f__Clostridiales_vadinBB60_group
Odor-5e2c467	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Odoribacter;g__Odoribacter
Alis-21cbf7e	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;g__Alistipes
Sele-6a01876	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Selenomonas_4;g__Selenomonas_4
Rumi-02f84b4	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;f__Ruminococcaceae;f__Ruminococcaceae
Anae-7774a7b	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus;g__Anaerotruncus
Capn-189812c	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;g__Capnocytophaga
Rose-3f13073	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;g__Roseburia
Lach-502d1e0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-010;g__Lachnospiraceae_UCG-010
Anae-7aebec4	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerofilum;g__Anaerofilum
Buty-355f9bb	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Butyricimonas;g__Butyricimonas
Rumi-087741a	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcaceae_UCG-014;g__Ruminococcaceae_UCG-014
Hold-3bf2979	k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania;g__Holdemania
Rumi-9c242ea	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcaceae_UCG-014;g__Ruminococcaceae_UCG-014
Faec-3b0baa7	k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalitalea;g__Faecalitalea
Oxal-e2f2cde	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Oxalobacter;g__Oxalobacter
Rumi-f34c21f	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcaceae_UCG-014;g__Ruminococcaceae_UCG-014
Lach-e87a512	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;g__Lachnoclostridium
Acti-7f9201b	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;g__Actinomyces
Lach-8af8958	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;f__Lachnospiraceae;f__Lachnospiraceae
Buty-660fa8e	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Butyricimonas;g__Butyricimonas
Faec-fa57ccc	k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalitalea;g__Faecalitalea
Subd-9279fb9	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Subdoligranulum;g__Subdoligranulum
Subd-c3b71c9	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Subdoligranulum;g__Subdoligranulum
Lach-a1f7022	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;g__Lachnoclostridium
Rumi-cb58441	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcaceae_UCG-002;g__Ruminococcaceae_UCG-002
Moll-4702fc4	k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mollicutes_RF9;o__Mollicutes_RF9;o__Mollicutes_RF9;o__Mollicutes_RF9
Rumi-4cd96a3	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcaceae_V9D2013_group;g__Ruminococcaceae_V9D2013_group
Flav-e6176e9	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Flavonifractor;g__Flavonifractor
Lach-113b830	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;f__Lachnospiraceae;f__Lachnospiraceae
Blau-87e5935	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;g__Blautia
Oxal-b993020	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Oxalobacter;g__Oxalobacter
Para-ac945ad	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;g__Paraprevotella
Rike-80b3b39	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenellaceae_RC9_gut_group;g__Rikenellaceae_RC9_gut_group
Cori-9fc653c	k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;f__Coriobacteriaceae;f__Coriobacteriaceae
Buty-c330956	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Butyricimonas;g__Butyricimonas
Anae-56c4584	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus;g__Anaerotruncus
Para-9f0ec68	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;g__Paraprevotella
Faec-d02b07f	k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalitalea;g__Faecalitalea
Mass-28cb2d3	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia;g__Massilia
Lach-42fb629	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;f__Lachnospiraceae;f__Lachnospiraceae
Murd-648f0fd	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family_XI;g__Murdochiella;g__Murdochiella
Akke-86a0984	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Akkermansia;g__Akkermansia
Anae-b7c98fd	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus;g__Anaerotruncus
Lach-6c0abcf	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;f__Lachnospiraceae;f__Lachnospiraceae
Acti-a80354b	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;g__Actinomyces
Alli-b0e9e84	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Allisonella;g__Allisonella
Erys-111096b	k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelotrichaceae_UCG-003;g__Erysipelotrichaceae_UCG-003
